"Time","PS_1","PS_2","PS_3","PS_4","PS_5","Y"
5.463904768,3.73503076,3.74114644,2.539096578,2.539306043,2.839311385,1
5.62895684,3.734628863,3.741155246,2.539053361,2.539272167,2.839277675,1
5.897959209,3.734000868,3.741167101,2.538981026,2.539215507,2.839221287,1
6.544512888,3.732628979,3.7411839,2.538797119,2.539071324,2.839077764,1
7.049746965,3.731684192,3.741186785,2.538643894,2.538950854,2.838957808,1
7.554981041,3.730840739,3.741182334,2.538482772,2.538823565,2.838831028,1
8.060215118,3.730089333,3.741171791,2.538314252,2.538689616,2.838697579,1
8.713376808,3.729239574,3.741150896,2.538086287,2.538506944,2.838515533,1
9.475319324,3.728402285,3.74111819,2.53780712,2.538280895,2.838290184,1
10,3.727909931,3.741091588,2.537607324,2.538117535,2.838127286,1
10,3.727909928,3.741091589,2.537607324,2.538117535,2.838127286,1
10.27205629,3.72768863,3.741076269,2.53750101,2.538029401,2.838039408,1
10.54411258,3.727481811,3.741060408,2.537393283,2.53793955,2.837949807,1
10.81616886,3.727288646,3.741044059,2.537284193,2.537848035,2.837858537,1
11.08822515,3.727104732,3.741027392,2.53717417,2.537755383,2.837766124,1
11.61529223,3.726780366,3.740994079,2.536957699,2.537571822,2.837583008,1
12.30313928,3.726417686,3.740948833,2.536668605,2.537324133,2.837335867,1
12.99098633,3.726116399,3.740902021,2.536372397,2.537067558,2.837079804,1
13.67883338,3.72586706,3.740854145,2.536069612,2.536802624,2.836815352,1
14.60027131,3.725597605,3.740789148,2.535654772,2.536435696,2.836449024,1
15.74976293,3.725341555,3.740707692,2.535124108,2.535960331,2.835974341,1
16.89925456,3.725151887,3.740626706,2.5345806,2.535467207,2.835481833,1
18.04874618,3.725008527,3.740546902,2.53402604,2.534958211,2.834973392,1
19.19823781,3.724897125,3.740468721,2.533461978,2.534435043,2.834450724,1
20.34772944,3.724807888,3.740392399,2.532889743,2.533899227,2.833915358,1
21.49722106,3.724734266,3.740318039,2.532310468,2.533352128,2.833368662,1
22.64671269,3.72467189,3.740245663,2.531725128,2.532794969,2.832811865,1
23.79620431,3.724617837,3.740175237,2.531134558,2.53222885,2.832246071,1
24.94569594,3.724570124,3.740106702,2.530539478,2.531654757,2.831672268,1
25,3.724567986,3.740103509,2.530511274,2.531627467,2.831644991,1
25,3.724567986,3.740103509,2.530511274,2.531627467,2.831644991,1
25.00346464,3.725806233,3.740103369,2.530509473,2.531625724,2.831643249,1
25.00692929,3.727043572,3.740103297,2.530507672,2.531623981,2.831641506,1
25.01039393,3.728279899,3.740103298,2.530505872,2.531622238,2.831639764,1
25.01385858,3.729515247,3.740103354,2.530504071,2.531620494,2.831638022,1
25.01836317,3.731119432,3.740103541,2.530501731,2.531618228,2.831635756,1
25.02115239,3.732111295,3.740103733,2.530500281,2.531616825,2.831634354,1
25.02342186,3.73291724,3.74010394,2.530499102,2.531615683,2.831633212,1
25.02514163,3.733527112,3.740104132,2.530498209,2.531614817,2.831632347,1
25.02649395,3.734005981,3.740104306,2.530497506,2.531614137,2.831631667,1
25.02755062,3.734379586,3.740104459,2.530496957,2.531613605,2.831631136,1
25.02837481,3.73467053,3.74010459,2.530496529,2.53161319,2.831630721,1
25.02901986,3.734897844,3.7401047,2.530496194,2.531612866,2.831630397,1
25.02952386,3.735075132,3.740104792,2.530495932,2.531612612,2.831630143,1
25.02991793,3.735213487,3.740104867,2.530495727,2.531612414,2.831629945,1
25.03022631,3.735321532,3.740104929,2.530495567,2.531612259,2.83162979,1
25.03046692,3.73540565,3.740104978,2.530495442,2.531612138,2.831629669,1
25.03065557,3.735471449,3.740105019,2.530495344,2.531612043,2.831629574,1
25.03080265,3.735522625,3.740105051,2.530495268,2.531611969,2.8316295,1
25.0309178,3.735562585,3.740105077,2.530495208,2.531611911,2.831629442,1
25.03100778,3.735593723,3.740105097,2.530495161,2.531611865,2.831629397,1
25.03107814,3.735618004,3.740105114,2.530495125,2.53161183,2.831629362,1
25.0311332,3.735636947,3.740105127,2.530495096,2.531611802,2.831629334,1
25.03117617,3.735651683,3.740105137,2.530495074,2.531611781,2.831629312,1
25.03120987,3.735663198,3.740105145,2.530495056,2.531611764,2.831629295,1
25.03123614,3.735672146,3.740105152,2.530495043,2.531611751,2.831629282,1
25.03125671,3.735679127,3.740105157,2.530495032,2.53161174,2.831629272,1
25.03127279,3.735684561,3.740105161,2.530495024,2.531611732,2.831629264,1
25.03128536,3.735688795,3.740105164,2.530495017,2.531611726,2.831629257,1
25.0312952,3.735692095,3.740105166,2.530495012,2.531611721,2.831629252,1
25.03130288,3.735694661,3.740105168,2.530495008,2.531611717,2.831629249,1
25.03130891,3.735696663,3.74010517,2.530495005,2.531611714,2.831629245,1
25.03131361,3.735698218,3.740105171,2.530495002,2.531611712,2.831629243,1
25.03131729,3.735699431,3.740105172,2.530495001,2.53161171,2.831629241,1
25.03132018,3.735700379,3.740105173,2.530494999,2.531611708,2.83162924,1
25.03132254,3.735701147,3.740105173,2.530494998,2.531611707,2.831629239,1
25.03132444,3.735701766,3.740105174,2.530494997,2.531611706,2.831629238,1
25.03132597,3.735702258,3.740105174,2.530494996,2.531611705,2.831629237,1
25.03132718,3.735702645,3.740105175,2.530494995,2.531611705,2.831629236,1
25.03132812,3.735702944,3.740105175,2.530494995,2.531611704,2.831629236,1
25.03132884,3.735703171,3.740105175,2.530494995,2.531611704,2.831629235,1
25.03132938,3.73570334,3.740105175,2.530494994,2.531611704,2.831629235,1
